Date,Size,Type,Mode,UID,GID,Meta,File Name
Tue Nov 11 2025 20:01:21,9799,...b,r/rrw-r--r--,0,0,1512,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/bcm3510.ko.gz"
Tue Nov 11 2025 20:01:21,6051,...b,r/rrw-r--r--,0,0,1513,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cx22700.ko.gz"
Tue Nov 11 2025 20:01:21,6298,...b,r/rrw-r--r--,0,0,1514,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cx22702.ko.gz"
Tue Nov 11 2025 20:01:21,7999,...b,r/rrw-r--r--,0,0,1515,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cx24113.ko.gz"
Tue Nov 11 2025 20:01:21,13050,...b,r/rrw-r--r--,0,0,1516,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cx24116.ko.gz"
Tue Nov 11 2025 20:01:21,17579,...b,r/rrw-r--r--,0,0,1517,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cx24117.ko.gz"
Tue Nov 11 2025 20:01:21,16407,...b,r/rrw-r--r--,0,0,1518,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cx24120.ko.gz"
Tue Nov 11 2025 20:01:21,12376,...b,r/rrw-r--r--,0,0,1519,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cx24123.ko.gz"
Tue Nov 11 2025 20:01:21,9190,...b,r/rrw-r--r--,0,0,1520,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cxd2099.ko.gz"
Tue Nov 11 2025 20:01:21,20685,...b,r/rrw-r--r--,0,0,1521,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cxd2820r.ko.gz"
Tue Nov 11 2025 20:01:21,37359,...b,r/rrw-r--r--,0,0,1522,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/cxd2841er.ko.gz"
Tue Nov 11 2025 20:01:21,8974,...b,r/rrw-r--r--,0,0,1523,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dib0070.ko.gz"
Tue Nov 11 2025 20:01:21,21005,...b,r/rrw-r--r--,0,0,1524,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dib0090.ko.gz"
Tue Nov 11 2025 20:01:21,14671,...b,r/rrw-r--r--,0,0,1525,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dib3000mb.ko.gz"
Tue Nov 11 2025 20:01:21,11613,...b,r/rrw-r--r--,0,0,1526,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dib3000mc.ko.gz"
Tue Nov 11 2025 20:01:21,13942,...b,r/rrw-r--r--,0,0,1527,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dib7000m.ko.gz"
Tue Nov 11 2025 20:01:21,24646,...b,r/rrw-r--r--,0,0,1528,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dib7000p.ko.gz"
Tue Nov 11 2025 20:01:21,45678,...b,r/rrw-r--r--,0,0,1529,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dib8000.ko.gz"
Tue Nov 11 2025 20:01:21,8320,...b,r/rrw-r--r--,0,0,1530,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dibx000_common.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1531,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/drx39xyj"
Tue Nov 11 2025 20:01:21,40378,...b,r/rrw-r--r--,0,0,1532,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/drx39xyj/drx39xyj.ko.gz"
Tue Nov 11 2025 20:01:21,16986,...b,r/rrw-r--r--,0,0,1533,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/drxd.ko.gz"
Tue Nov 11 2025 20:01:21,36083,...b,r/rrw-r--r--,0,0,1534,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/drxk.ko.gz"
Tue Nov 11 2025 20:01:21,10962,...b,r/rrw-r--r--,0,0,1535,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/ds3000.ko.gz"
Tue Nov 11 2025 20:01:21,10197,...b,r/rrw-r--r--,0,0,1536,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dvb-pll.ko.gz"
Tue Nov 11 2025 20:01:21,3639,...b,r/rrw-r--r--,0,0,1537,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/dvb_dummy_fe.ko.gz"
Tue Nov 11 2025 20:01:21,5375,...b,r/rrw-r--r--,0,0,1538,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/ec100.ko.gz"
Tue Nov 11 2025 20:01:21,5965,...b,r/rrw-r--r--,0,0,1539,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/gp8psk-fe.ko.gz"
Tue Nov 11 2025 20:01:21,10332,...b,r/rrw-r--r--,0,0,1540,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/helene.ko.gz"
Tue Nov 11 2025 20:01:21,6481,...b,r/rrw-r--r--,0,0,1541,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/horus3a.ko.gz"
Tue Nov 11 2025 20:01:21,3133,...b,r/rrw-r--r--,0,0,1542,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/isl6405.ko.gz"
Tue Nov 11 2025 20:01:21,3684,...b,r/rrw-r--r--,0,0,1543,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/isl6421.ko.gz"
Tue Nov 11 2025 20:01:21,4162,...b,r/rrw-r--r--,0,0,1544,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/isl6423.ko.gz"
Tue Nov 11 2025 20:01:21,6115,...b,r/rrw-r--r--,0,0,1545,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/itd1000.ko.gz"
Tue Nov 11 2025 20:01:21,4935,...b,r/rrw-r--r--,0,0,1546,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/ix2505v.ko.gz"
Tue Nov 11 2025 20:01:21,9995,...b,r/rrw-r--r--,0,0,1547,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lg2160.ko.gz"
Tue Nov 11 2025 20:01:21,12956,...b,r/rrw-r--r--,0,0,1548,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lgdt3305.ko.gz"
Tue Nov 11 2025 20:01:21,17626,...b,r/rrw-r--r--,0,0,1549,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lgdt3306a.ko.gz"
Tue Nov 11 2025 20:01:21,9879,...b,r/rrw-r--r--,0,0,1550,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lgdt330x.ko.gz"
Tue Nov 11 2025 20:01:21,10830,...b,r/rrw-r--r--,0,0,1551,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lgs8gxx.ko.gz"
Tue Nov 11 2025 20:01:21,4330,...b,r/rrw-r--r--,0,0,1552,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lnbh25.ko.gz"
Tue Nov 11 2025 20:01:21,3637,...b,r/rrw-r--r--,0,0,1553,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lnbp21.ko.gz"
Tue Nov 11 2025 20:01:21,3675,...b,r/rrw-r--r--,0,0,1554,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/lnbp22.ko.gz"
Tue Nov 11 2025 20:01:21,20402,...b,r/rrw-r--r--,0,0,1555,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/m88ds3103.ko.gz"
Tue Nov 11 2025 20:01:21,8353,...b,r/rrw-r--r--,0,0,1556,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/m88rs2000.ko.gz"
Tue Nov 11 2025 20:01:21,16312,...b,r/rrw-r--r--,0,0,1557,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mb86a16.ko.gz"
Tue Nov 11 2025 20:01:21,16572,...b,r/rrw-r--r--,0,0,1558,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mb86a20s.ko.gz"
Tue Nov 11 2025 20:01:21,9269,...b,r/rrw-r--r--,0,0,1559,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mn88472.ko.gz"
Tue Nov 11 2025 20:01:21,9479,...b,r/rrw-r--r--,0,0,1560,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mn88473.ko.gz"
Tue Nov 11 2025 20:01:21,8431,...b,r/rrw-r--r--,0,0,1561,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mt312.ko.gz"
Tue Nov 11 2025 20:01:21,7482,...b,r/rrw-r--r--,0,0,1562,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mt352.ko.gz"
Tue Nov 11 2025 20:01:21,15546,...b,r/rrw-r--r--,0,0,1563,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/.apk.1b2c1c58463e6dbea67592e9f337184df2d406255bdf5b00 (deleted-realloc)"
Tue Nov 11 2025 20:01:21,15546,...b,r/rrw-r--r--,0,0,1563,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mxl5xx.ko.gz"
Tue Nov 11 2025 20:01:21,14909,...b,r/rrw-r--r--,0,0,1564,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/mxl692.ko.gz"
Tue Nov 11 2025 20:01:21,12508,...b,r/rrw-r--r--,0,0,1565,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/nxt200x.ko.gz"
Tue Nov 11 2025 20:01:21,7130,...b,r/rrw-r--r--,0,0,1566,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/nxt6000.ko.gz"
Tue Nov 11 2025 20:01:21,7825,...b,r/rrw-r--r--,0,0,1567,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/or51132.ko.gz"
Tue Nov 11 2025 20:01:21,11539,...b,r/rrw-r--r--,0,0,1568,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/rtl2830.ko.gz"
Tue Nov 11 2025 20:01:21,13684,...b,r/rrw-r--r--,0,0,1569,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/rtl2832.ko.gz"
Tue Nov 11 2025 20:01:21,19606,...b,r/rrw-r--r--,0,0,1570,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/rtl2832_sdr.ko.gz"
Tue Nov 11 2025 20:01:21,10015,...b,r/rrw-r--r--,0,0,1571,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/s5h1409.ko.gz"
Tue Nov 11 2025 20:01:21,9493,...b,r/rrw-r--r--,0,0,1572,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/s5h1411.ko.gz"
Tue Nov 11 2025 20:01:21,11566,...b,r/rrw-r--r--,0,0,1573,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/s5h1420.ko.gz"
Tue Nov 11 2025 20:01:21,7178,...b,r/rrw-r--r--,0,0,1574,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/s921.ko.gz"
Tue Nov 11 2025 20:01:21,12420,...b,r/rrw-r--r--,0,0,1575,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/si2165.ko.gz"
Tue Nov 11 2025 20:01:21,11623,...b,r/rrw-r--r--,0,0,1576,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/.apk.2a714d5344cfb59ed19e57746d637013290c2cd90c980d91 (deleted-realloc)"
Tue Nov 11 2025 20:01:21,11623,...b,r/rrw-r--r--,0,0,1576,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/si2168.ko.gz"
Tue Nov 11 2025 20:01:21,9424,...b,r/rrw-r--r--,0,0,1577,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/si21xx.ko.gz"
Tue Nov 11 2025 20:01:21,7537,...b,r/rrw-r--r--,0,0,1578,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/sp2.ko.gz"
Tue Nov 11 2025 20:01:21,25510,...b,r/rrw-r--r--,0,0,1579,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stb0899.ko.gz"
Tue Nov 11 2025 20:01:21,4533,...b,r/rrw-r--r--,0,0,1580,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stb6000.ko.gz"
Tue Nov 11 2025 20:01:21,6751,...b,r/rrw-r--r--,0,0,1581,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stb6100.ko.gz"
Tue Nov 11 2025 20:01:21,8173,...b,r/rrw-r--r--,0,0,1582,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv0288.ko.gz"
Tue Nov 11 2025 20:01:21,7983,...b,r/rrw-r--r--,0,0,1583,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv0297.ko.gz"
Tue Nov 11 2025 20:01:21,10378,...b,r/rrw-r--r--,0,0,1584,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv0299.ko.gz"
Tue Nov 11 2025 20:01:21,26960,...b,r/rrw-r--r--,0,0,1585,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv0367.ko.gz"
Tue Nov 11 2025 20:01:21,38500,...b,r/rrw-r--r--,0,0,1586,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv0900.ko.gz"
Tue Nov 11 2025 20:01:21,41925,...b,r/rrw-r--r--,0,0,1587,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/.apk.5c6d18d92443ba911beab078092949f8414c8710b9bdcf37 (deleted-realloc)"
Tue Nov 11 2025 20:01:21,41925,...b,r/rrw-r--r--,0,0,1587,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv090x.ko.gz"
Tue Nov 11 2025 20:01:21,13957,...b,r/rrw-r--r--,0,0,1588,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/.apk.e943334e7e920e687dc99615bdd097ed7d8934b42b82dd0f (deleted-realloc)"
Tue Nov 11 2025 20:01:21,13957,...b,r/rrw-r--r--,0,0,1588,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv0910.ko.gz"
Tue Nov 11 2025 20:01:21,6503,...b,r/rrw-r--r--,0,0,1589,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv6110.ko.gz"
Tue Nov 11 2025 20:01:21,7588,...b,r/rrw-r--r--,0,0,1590,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv6110x.ko.gz"
Tue Nov 11 2025 20:01:21,6663,...b,r/rrw-r--r--,0,0,1591,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/stv6111.ko.gz"
Tue Nov 11 2025 20:01:21,9169,...b,r/rrw-r--r--,0,0,1592,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tc90522.ko.gz"
Tue Nov 11 2025 20:01:21,6677,...b,r/rrw-r--r--,0,0,1593,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/.apk.2d04e2cc77b5f8fd24dc0cbd758af4f3e376e7925121f882 (deleted-realloc)"
Tue Nov 11 2025 20:01:21,6677,...b,r/rrw-r--r--,0,0,1593,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda10021.ko.gz"
Tue Nov 11 2025 20:01:21,6747,...b,r/rrw-r--r--,0,0,1594,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda10023.ko.gz"
Tue Nov 11 2025 20:01:21,10118,...b,r/rrw-r--r--,0,0,1595,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda10048.ko.gz"
Tue Nov 11 2025 20:01:21,12935,...b,r/rrw-r--r--,0,0,1596,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda1004x.ko.gz"
Tue Nov 11 2025 20:01:21,14261,...b,r/rrw-r--r--,0,0,1597,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda10071.ko.gz"
Tue Nov 11 2025 20:01:21,8840,...b,r/rrw-r--r--,0,0,1598,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda10086.ko.gz"
Tue Nov 11 2025 20:01:21,14706,...b,r/rrw-r--r--,0,0,1599,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda18271c2dd.ko.gz"
Tue Nov 11 2025 20:01:21,3983,...b,r/rrw-r--r--,0,0,1600,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda665x.ko.gz"
Tue Nov 11 2025 20:01:21,7182,...b,r/rrw-r--r--,0,0,1601,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda8083.ko.gz"
Tue Nov 11 2025 20:01:21,4215,...b,r/rrw-r--r--,0,0,1602,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/tda826x.ko.gz"
Tue Nov 11 2025 20:01:21,9499,...b,r/rrw-r--r--,0,0,1603,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/ts2020.ko.gz"
Tue Nov 11 2025 20:01:21,6387,...b,r/rrw-r--r--,0,0,1604,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/ves1820.ko.gz"
Tue Nov 11 2025 20:01:21,6047,...b,r/rrw-r--r--,0,0,1605,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/zl10036.ko.gz"
Tue Nov 11 2025 20:01:21,5128,...b,r/rrw-r--r--,0,0,1606,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/zl10039.ko.gz"
Tue Nov 11 2025 20:01:21,7968,...b,r/rrw-r--r--,0,0,1607,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/dvb-frontends/zl10353.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1608,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/firewire"
Tue Nov 11 2025 20:01:21,24732,...b,r/rrw-r--r--,0,0,1609,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/firewire/firedtv.ko.gz"
Tue Nov 11 2025 20:01:21,3072,...b,d/drwxr-xr-x,0,0,1610,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c"
Tue Nov 11 2025 20:01:21,11442,...b,r/rrw-r--r--,0,0,1611,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/ar0521.ko.gz"
Tue Nov 11 2025 20:01:21,3454,...b,r/rrw-r--r--,0,0,1612,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/cs3308.ko.gz"
Tue Nov 11 2025 20:01:21,4687,...b,r/rrw-r--r--,0,0,1613,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/cs5345.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1614,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/cx25840"
Tue Nov 11 2025 20:01:21,42486,...b,r/rrw-r--r--,0,0,1615,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/cx25840/cx25840.ko.gz"
Tue Nov 11 2025 20:01:21,15536,...b,r/rrw-r--r--,0,0,1616,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/hi846.ko.gz"
Tue Nov 11 2025 20:01:21,17327,...b,r/rrw-r--r--,0,0,1617,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/hi847.ko.gz"
Tue Nov 11 2025 20:01:21,13917,...b,r/rrw-r--r--,0,0,1618,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/ir-kbd-i2c.ko.gz"
Tue Nov 11 2025 20:01:21,22925,...b,r/rrw-r--r--,0,0,1619,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/msp3400.ko.gz"
Tue Nov 11 2025 20:01:21,7699,...b,r/rrw-r--r--,0,0,1620,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/mt9v011.ko.gz"
Tue Nov 11 2025 20:01:21,10148,...b,r/rrw-r--r--,0,0,1621,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/og01a1b.ko.gz"
Tue Nov 11 2025 20:01:21,10945,...b,r/rrw-r--r--,0,0,1622,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/ov08d10.ko.gz"
Tue Nov 11 2025 20:01:21,12447,...b,r/rrw-r--r--,0,0,1623,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/ov13b10.ko.gz"
Tue Nov 11 2025 20:01:21,10189,...b,r/rrw-r--r--,0,0,1624,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/ov2640.ko.gz"
Tue Nov 11 2025 20:01:21,11935,...b,r/rrw-r--r--,0,0,1625,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/ov5693.ko.gz"
Tue Nov 11 2025 20:01:21,6985,...b,r/rrw-r--r--,0,0,1626,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/saa6588.ko.gz"
Tue Nov 11 2025 20:01:21,6942,...b,r/rrw-r--r--,0,0,1627,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/saa6752hs.ko.gz"
Tue Nov 11 2025 20:01:21,15001,...b,r/rrw-r--r--,0,0,1628,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/saa7115.ko.gz"
Tue Nov 11 2025 20:01:21,18007,...b,r/rrw-r--r--,0,0,1629,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/tvp5150.ko.gz"
Tue Nov 11 2025 20:01:21,5789,...b,r/rrw-r--r--,0,0,1630,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/i2c/wm8775.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1631,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/mc"
Tue Nov 11 2025 20:01:21,39059,...b,r/rrw-r--r--,0,0,1632,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/mc/mc.ko.gz"
Tue Nov 11 2025 20:01:21,1024,m.cb,d/drwxr-xr-x,0,0,1633,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1634,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/b2c2"
Tue Nov 11 2025 20:01:21,9036,...b,r/rrw-r--r--,0,0,1635,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/b2c2/b2c2-flexcop-pci.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1636,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx18"
Tue Nov 11 2025 20:01:21,7872,...b,r/rrw-r--r--,0,0,1637,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx18/cx18-alsa.ko.gz"
Tue Nov 11 2025 20:01:21,89747,...b,r/rrw-r--r--,0,0,1638,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx18/cx18.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1639,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx23885"
Tue Nov 11 2025 20:01:21,10356,...b,r/rrw-r--r--,0,0,1640,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx23885/altera-ci.ko.gz"
Tue Nov 11 2025 20:01:21,105488,...b,r/rrw-r--r--,0,0,1641,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx23885/cx23885.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1642,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx25821"
Tue Nov 11 2025 20:01:21,8706,...b,r/rrw-r--r--,0,0,1643,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx25821/cx25821-alsa.ko.gz"
Tue Nov 11 2025 20:01:21,27495,...b,r/rrw-r--r--,0,0,1644,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx25821/cx25821.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1645,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88"
Tue Nov 11 2025 20:01:21,11520,...b,r/rrw-r--r--,0,0,1646,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88/cx88-alsa.ko.gz"
Tue Nov 11 2025 20:01:21,14864,...b,r/rrw-r--r--,0,0,1647,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88/cx88-blackbird.ko.gz"
Tue Nov 11 2025 20:01:21,21766,...b,r/rrw-r--r--,0,0,1648,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88/cx88-dvb.ko.gz"
Tue Nov 11 2025 20:01:21,3526,...b,r/rrw-r--r--,0,0,1649,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88/cx88-vp3054-i2c.ko.gz"
Tue Nov 11 2025 20:01:21,20720,...b,r/rrw-r--r--,0,0,1650,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88/cx8800.ko.gz"
Tue Nov 11 2025 20:01:21,12418,...b,r/rrw-r--r--,0,0,1651,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88/cx8802.ko.gz"
Tue Nov 11 2025 20:01:21,41572,...b,r/rrw-r--r--,0,0,1652,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/cx88/cx88xx.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1653,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/ddbridge"
Tue Nov 11 2025 20:01:21,3094,...b,r/rrw-r--r--,0,0,1654,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/ddbridge/ddbridge-dummy-fe.ko.gz"
Tue Nov 11 2025 20:01:21,57225,...b,r/rrw-r--r--,0,0,1655,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/ddbridge/ddbridge.ko.gz"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1656,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/dm1105"
Tue Nov 11 2025 20:01:21,12785,...b,r/rrw-r--r--,0,0,1657,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/dm1105/dm1105.ko.gz"
Tue Nov 11 2025 20:01:21,1024,m.cb,d/drwxr-xr-x,0,0,1658,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/intel"
Tue Nov 11 2025 20:01:21,1024,...b,d/drwxr-xr-x,0,0,1659,"/lib/modules/6.6.116-0-lts/kernel/drivers/media/pci/intel/ipu3"
